time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,2.97572914763,-2.50840431425,18.6653952189,6.10191643493,6.02748471629,4.0,3.57982759742,-2.6342379707,4.88099657321,-0.0899936598533,-0.0770547831876,0.0,476.90476133790537,477.23776224468645,477.5379158685829,476.6937034000919
3.2400000000000024,3.19434421831,-2.66917271645,18.9541125018,6.09645740797,6.02313302407,4.0,3.70783803549,-2.72522359705,4.74302559983,-0.0930398872678,-0.0647428604815,0.0,400.90275071758293,402.0153978225439,402.528256520353,402.244525618143
3.3000000000000025,3.42208145622,-2.83644611603,19.2395219111,6.09118216269,6.01965457841,4.0,3.88371130071,-2.8510468074,4.76981614429,-0.0792691337772,-0.0470502038512,0.0,458.2049096015687,459.60725406105394,457.1680764674143,458.25795327500464
3.3600000000000025,3.66007492432,-3.01111440449,19.5250989648,6.08613004823,6.01729270486,4.0,4.04967361194,-2.97170294639,4.748897224,-0.0965477147566,-0.0272604198004,0.0,443.33470931058844,444.95723799120316,445.3242007569755,443.90232809844287
3.4200000000000026,3.90816994159,-3.19319353591,19.8096583303,6.07986412124,6.01577505733,4.0,4.22034117323,-3.09817061567,4.73582653844,-0.12890991075,-0.021626538568,0.0,446.7122818112647,447.1714434120536,450.6876034643181,448.0536518499921
3.4800000000000026,4.16641038519,-3.38289121174,20.0928490656,6.07263421538,6.01406115498,4.0,4.38786553515,-3.22577845904,4.70331712382,-0.107507004548,-0.048422275438,0.0,443.95351690630645,441.7485730761641,442.37904855687333,444.1248587427887
3.5400000000000027,4.43435960583,-3.58008019446,20.3725913002,6.06686034997,6.01135543684,4.0,4.54413972119,-3.34778096131,4.62111812075,-0.0799992934689,-0.0391584421333,0.0,427.96637377958297,428.75305470152,425.14896094113885,427.49110035250965
3.6000000000000028,4.71190485901,-3.78481701732,20.6478581006,6.06167994592,6.00950178429,4.0,4.7076789009,-3.4773077008,4.55407428854,-0.103686322994,-0.018073323313,0.0,432.64791094091777,434.4195140234459,434.00039439168904,432.0005420249977
3.660000000000003,4.99935238028,-3.99746696563,20.9191409212,6.05527555024,6.00835323366,4.0,4.87414568042,-3.61166607428,4.48827610762,-0.113672417978,-0.0213713537872,0.0,434.4087999579094,434.1321310134517,435.2951880026646,434.44818000824625
3.720000000000003,5.29785231397,-4.21912886182,21.1898919655,6.04831724124,6.00767152301,4.0,5.07591588691,-3.77772281689,4.53563885247,-0.121015346218,0.00350141432003,0.0,472.1609112169011,474.07641212300604,472.96139326958036,472.3842070701185
3.780000000000003,5.60707424201,-4.44974145582,21.4584814383,6.04117567678,6.00773084,4.0,5.23173214475,-3.91011727115,4.41719322592,-0.11532139642,-0.0045818959584,0.0,420.6868181353818,419.9861127322999,418.64969601592475,419.13125676022423
3.840000000000003,5.92631722056,-4.68897612023,21.72205429,6.03456779302,6.00697370623,4.0,5.40988905811,-4.06507387888,4.36796317555,-0.101379502414,-0.0379961278695,0.0,446.08884340881485,443.3512626861254,442.93939506335283,444.073885317288
3.900000000000003,6.25644781329,-4.93777423528,21.9830521382,6.02853751431,6.00500482797,4.0,5.59476960191,-4.22882524471,4.33119297576,-0.0988112688506,-0.0240697418673,0.0,448.91901651925997,450.0474577178344,449.96805305577476,450.1673803848686
3.960000000000003,6.59805152755,-5.19680990973,22.2427765421,6.02268613854,6.00353849761,4.0,5.79224199333,-4.40631143044,4.32531358931,-0.09506512986,-0.0251873524913,0.0,461.8409881555116,461.7527525368894,461.49239480557407,461.78030165622647
4.020000000000002,6.95097982806,-5.4661065345,22.5000370741,6.01695644229,6.00277847732,4.0,5.97234642302,-4.57091025052,4.24946940458,-0.096368040753,0.00485277514509,0.0,438.8325369119017,441.31973894582177,440.85499358182585,440.73945216210143
4.080000000000001,7.31350961708,-5.74426081933,22.7484101741,6.01104114777,6.00305062102,4.0,6.11247443204,-4.70172101174,4.02995804349,-0.10344189394,0.00389394383842,0.0,389.6004565278361,389.5106888775545,389.3180389557375,388.64548902890715
4.14,7.68573790653,-6.03154926862,22.9876564196,6.00457263747,6.00311149788,4.0,6.29540701158,-4.87532573987,3.94435707521,-0.118396742448,-0.00547619686873,0.0,438.3133557811695,437.53372850573857,438.1872306138406,436.93135367529635
4.199999999999998,8.07059273225,-6.33094237834,23.2269663571,5.99736942092,6.00281323376,4.0,6.53309489748,-5.10515178448,4.03089843087,-0.123588614789,-0.00397942417499,0.0,495.9322818054131,496.0423243091169,494.65718110723196,494.2632086833677
4.259999999999997,8.46898936496,-6.64356053119,23.4687119808,5.99042152299,6.00299788555,4.0,6.74694118934,-5.316229728,4.02605664716,-0.103569866631,0.0143825719701,0.0,469.7736037801085,471.19557685452156,468.89120479999286,470.4327569140881
4.319999999999996,8.88014043835,-6.96889347029,23.7095797134,5.98395670624,6.00420806045,4.0,6.95822627583,-5.52897030998,4.00178972218,-0.117774252111,0.0297697699883,0.0,466.3192486521419,467.51994571706757,466.334060164328,465.2131446891908
4.379999999999995,9.30394983282,-7.30711003736,23.9486322162,5.97656629222,6.00644248329,4.0,7.16884539844,-5.74578978513,3.96557340915,-0.137058098255,0.0490734391421,0.0,464.13797206858453,465.65146104935,465.5010873561772,463.97590499882335
4.439999999999993,9.73997802386,-7.65805844724,24.1838418761,5.96810733561,6.00898775903,4.0,7.36559835066,-5.9535141684,3.87398126882,-0.150277659351,0.0237974498913,0.0,449.2863509703677,447.2326637548269,449.5346204779294,448.44338577932274
4.499999999999992,10.18790888,-8.02174056674,24.4135760468,5.95894335757,6.01043732767,4.0,7.56568758034,-6.17026914725,3.78286839063,-0.158153879229,0.024873791899,0.0,450.15589846461035,450.24307820541406,451.60323220424164,450.94561765624496
4.559999999999991,10.6482006048,-8.39898886485,24.6386691544,5.94967110602,6.01179624729,4.0,7.77758247526,-6.40572758673,3.7189916496,-0.148147744822,0.0177794761723,0.0,463.4923302195568,462.9342915237012,460.7727828114274,461.54168467678124
4.6199999999999894,11.1205216771,-8.789710054,24.8571892214,5.94040560047,6.01324312382,4.0,7.96689359951,-6.61943924072,3.56432120971,-0.171506505386,0.0344638533774,0.0,432.70502485286914,434.10783853784824,435.084751023143,433.1003011757825
4.679999999999988,11.6046883332,-9.19397983372,25.0676478516,5.93020669082,6.01514725589,4.0,8.17231060347,-6.85740757651,3.44987694175,-0.167098566321,0.0256296309128,0.0,449.2700827769767,448.553362776272,450.14878356742673,450.47815644792337
4.739999999999987,12.1011307418,-9.61261814667,25.2706109581,5.91973675237,6.01692314275,4.0,8.37617261631,-7.09841194626,3.31450158096,-0.196449970203,0.0365416087869,0.0,444.70756754523984,445.6010266081525,445.9808475555226,443.54597515750834
4.799999999999986,12.609585462,-10.0455778899,25.4642034295,5.90758199709,6.01959063297,4.0,8.57276723883,-7.33493988296,3.13765475289,-0.219079066845,0.0568502915453,0.0,431.2410181621019,432.9547776347257,434.6265168372434,432.68304225961054
4.859999999999984,13.1300990499,-10.4932525874,25.6475952712,5.89453961751,6.02301455187,4.0,8.77806012779,-7.58899598879,2.97424578428,-0.214167890155,0.0574917552997,0.0,439.9308412460302,439.9862369597437,439.9875950056028,440.34691144619023
